num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,review,timestamp_created,recommended,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
0,36,214,0,171,2023-08-09 08:58:22,game play is terrible character just wants to run up every wall it comes near every ''quest'' i came across is boring wouldn 't waste your money basically parkour simulator,2021-04-26 05:50:11,False,2,1,0.4851963520050048,0,True,False,False
196,2,6121,0,3309,2017-11-09 18:33:44,рекомендую,2015-11-18 07:57:29,True,0,0,0.0,0,True,False,False
0,12,2394,0,1759,2021-10-22 19:43:44,the game is extremely bad lets just leave it at that,2014-02-15 00:54:28,False,0,0,0.3974706530570983,1,True,False,False
0,28,3491,0,3491,2019-04-23 01:53:03,very sick dog,2019-12-28 09:07:01,True,0,0,0.4989690482616424,0,True,False,False
0,9,338,0,278,2014-06-29 00:47:41,you seriously can 't put this in windowed mode by default you have to download a third party program or jump through a bunch of hoops to get it to do that that will sure teach me to buy ubisoft garbage,2014-06-24 01:26:44,False,3,0,0.4948063492774963,0,True,False,False
0,4,3959,0,2045,2020-04-04 14:11:33,i love this game,2020-01-15 18:55:57,True,0,0,0.0,0,False,True,False
0,2,2538,0,1309,2021-11-15 20:37:04,this game is a goddamn masterpiece matt ryan is a win 100 percent,2021-10-27 09:41:39,True,1,0,0.5081967115402221,0,True,False,False
0,19,2370,0,2154,2017-01-30 15:45:43,you will really like assassins creed black flag especialy if you like pirates but half of the game will be filled with trailing missions and thats boring as fuck and the worst unskipable cutcence its basicly an endless abstergo toor later the fun begins you will start filling like a pirate after you get you 'r own ship customize it going to diferent islands to find tresures with items to upgrate you 'r ship and do amazing battles you will not give a shit about the story because it sucks its like the trailing missions the video game so i gave this game a 6 /10,2018-09-15 07:27:21,True,3,0,0.5144357085227966,1,True,False,False
0,1,2396,0,1932,2016-09-28 18:05:25,took my time while playing the campaign realy enjoyed it made alot of screenshots you can check it out on my profile ps i highly recommend you this game enjoy,2015-12-26 09:06:10,True,0,0,0.0,0,True,False,False
0,24,1535,0,1535,2020-08-13 12:00:43,pirates,2023-06-26 15:30:37,True,0,0,0.0,0,True,False,False
0,1,10181,0,9636,2019-03-28 15:58:52,auch nach all den jahren immer noch der beste teil der assassin ´s creed reihe,2018-04-18 01:36:18,True,0,0,0.0,0,False,False,False
0,1,556,0,438,2015-06-17 20:14:04,multiplayer is broken af,2014-12-21 18:50:15,False,1,0,0.4748201668262481,0,True,False,False
0,7,27302,1,3268,2023-08-27 22:29:53,amazing game orgins cant ever live up to this,2017-06-20 04:44:06,True,0,0,0.0,0,True,False,False
603,58,1093,0,1093,2021-03-10 09:45:10,story -wise it really picks up at the last 4 hours if you 're really focusing on the story it 's not better than ac 3 in my opinion but in the last hours of the game it certainly gets close the best part of this game is easily the exploration but you really have to set aside beating the campaign you also have to have a bit of love for the ac franchise but ye good game,2021-03-10 09:47:09,True,0,0,0.0,0,True,False,False
0,3,6351,0,6091,2022-10-05 07:29:56,finaly 100 its so good and really enjjoyable,2022-04-24 20:39:05,True,0,0,0.0,0,True,False,False
0,17,4321,0,3598,2014-10-25 23:25:48,best assasins creed game other then the second one this really is a masterpiece and its a shame the series has gone downhill best pirate game ever only downside is the optimization and of course the ubisoft / uplay garbage for the most part though this shouldnt effect you too much this game is pretty good,2016-11-13 17:47:16,True,0,0,0.0,0,True,False,False
0,5,6155,0,6155,2023-06-20 14:55:59,well i guess i cant play this fucking game anymore it 's asking for an activation key i put the activation key in it says it 's wrong honestly i could write a library of things wrong with ubisoft they just get fucking worse and worse guess i have to torrent a game i already own fuck off ubisoft i sincerely hope you go bust,2022-01-09 17:56:43,False,0,0,0.0,0,True,False,False
216,80,2596,0,2413,2022-09-16 21:07:24,sailing as your crew sings chanties is nice capturing ships is entertaining the storyline is well made,2020-10-16 10:19:58,True,1,0,0.5185185670852661,0,True,False,False
94,13,1680,0,1678,2016-03-04 01:14:27,great story great graphics awesome game,2015-02-04 19:14:36,True,0,0,0.0,0,True,False,False
92,17,2490,0,2349,2021-03-02 19:00:27,approved,2021-01-30 17:13:31,True,0,0,0.0,0,True,False,False
379,220,1775,0,1734,2013-12-05 20:12:29,it 's kind of like dust ii but different,2014-07-10 17:33:45,True,3,0,0.5069844126701354,0,True,False,False
83,19,3172,0,738,2023-04-06 14:41:08,the nine man 's morris is rigged it won 't let me place the pice to form a line i tried multiple times,2022-12-21 17:19:38,True,0,0,0.0,0,True,False,False
0,2,5643,0,4978,2015-04-23 04:39:31,great game full of surprises and adventure,2013-12-03 04:30:48,True,1,0,0.5,0,True,False,False
117,30,7235,0,7235,2020-10-13 19:26:57,i played assassin 's creed since its realease in 2007 and this has to be one of the greatest games of the franchise the caribbean open world is just fantastic the ship battles and fighting animations and combos are amazing as well but the greatest part of this game is its storyline which will break your heart in a thousand pieces absolutely 10 /10.,2014-10-16 08:04:37,True,1,0,0.5258620381355285,0,False,False,False
523,10,8266,0,2703,2014-12-05 16:52:31,a fantastic game with a long playtime and a perfect continuation of the assassins creed series i totally recommend buying and playing assassins creed iv black flag and the hole series,2013-11-26 17:30:39,True,2,0,0.5329989790916442,0,True,False,False
0,2,4714,0,4502,2016-12-15 05:38:53,8 .5/10 finally finished this game after being behind in the series for years and then restarting after getting half way through the game due to needing to factory reset my computer pros great character development huge (at least compared to the other ac games world to explore tons of side quests ship battles are pretty fun (and pretty intense when you get 3 -4 frigates and a couple man o wars on you crafting system was okay and it made you have to go out and hunt to be able to craft hunting was alright harpoon hunting was pretty fun (although the trajectory of the harpoon was a little weird at times cons characters that i really liked died :cries: ship trading route things while good at making money were insanely boring and annoying although i didn 't do every side quest the game seemed a bit shorter than the others every once in a while even though ive done an objective for a main mission it wouldn 't register and i 'd have to reload from my last checkpoint slightly repetitive like all the other ac games (although not quite as repetive as the others to get a full sync on your memories you have to do certain things to my knowledge there 's no way to see what those things are unless you by chance do it without noticing and then see the little progress box come up (about half of my memories are only 80 sync because of this funny bug i found if you jump from the top of a windmill onto one of the rotating fin things while its coming up it shoots you about 100 feet in the air and then kills you when you fall to the ground i 'm almost ashamed to say i did it for a solid 20 minutes because it was funny,2016-12-15 06:03:58,True,3,1,0.5546558499336242,0,True,False,False
102,16,8610,0,2447,2023-03-06 13:24:35,after find out that cloud save can be done by using onedrive backup i changed my review to positive for this game it has beautiful scenery amazing story and great game play too,2021-04-11 16:32:56,True,0,0,0.4761904776096343,0,True,False,False
1743,229,1281,0,1281,2014-10-09 17:24:39,one of the best in the series love it,2018-05-21 20:44:40,True,0,0,0.4783754348754882,0,True,False,False
0,6,11,0,11,2023-08-04 08:32:20,firstly this game doesn 't work on 1440 monitor also the u .i and layout is extremely overkill it feels like i 'm playing on a console point blank the graphics completely suck i 've played games from 2008 with overall better quality than this lastly why must i download ubisoft 's addon garbage and create a separate account just to play one game i already couldn 't stand ubisoft but i actually anticipated to give this series a try i 'm now walking away not surprised and this just sealed the deal with my opinion of ubisoft save yourself the demoralization and just watch a movie for half the price and pain,2023-08-04 08:59:12,False,0,0,0.4761904776096343,0,True,False,False
114,5,6335,0,3953,2023-01-13 02:29:59,would recomend,2019-07-06 01:08:53,True,0,0,0.0,0,True,False,False
0,3,3510,0,2457,2022-05-25 05:46:34,just as good as i remember it no other pirate game does it this well,2022-04-03 06:28:25,True,0,0,0.0,0,True,False,False
0,2,175,0,117,2015-03-13 23:55:59,i can 't realy review this game because it crashes every two minuetes the visuals look pretty but unfortunatly you won 't be able to see it due to frame rate drop i have gtx 680 card and i am having trouble running it and yes you still have to log into uplay i suggest you find better games with your money this game was released 7 mounths ago and it is still buggy i played assassin creed 3 this year and it is still unstable my guess is that this game won 't fixed knowing that ubisoft still has to worry about watchdogs if they fix it then i would suggest the game,2014-06-25 01:45:43,False,12,0,0.4367808997631073,2,True,False,False
0,23,1623,0,1196,2017-12-22 01:45:04,"what to say about this iteration of assassin 's creed i know i said that ac 3 was the best one that i 'd played to date i still think it 's awesome but i may have spoke too soon assassin 's creed black flag has become my new favorite ""go-to"" game when the weather is nasty out and indoor activities are all that can be done i especially like the ""sea battles these were first introduced in ac 3 and that 's why i liked it so much but in this one you can upgrade your ship and crew add armor carry a whaling boat pretty -much whatever you want to do there are literally all kinds of ways to make money in this game for anyone to be ""broke"" in this game is ridiculous when it 's so easy to make money you can whale and sell the procedes from that you can (of course raid other ships for new crew members and items to sell you can make money from treasure hunting and various other 'business ventures as well in short if you are playing this game and are broke you are lazy there 's no excuse for not being a very rich pirate in this game all in all i highly recommend this game if you are an assassin 's creed fan it 's got it all",2015-04-14 16:31:07,True,0,0,0.0,0,True,False,False
0,146,2996,0,1890,2022-10-07 21:48:25,great game,2016-06-23 13:46:50,True,0,1,0.4761904776096343,0,True,False,False
0,8,3392,0,1546,2023-07-01 13:10:49,here for thee glitch,2023-06-22 11:53:55,True,0,0,0.0,0,True,False,False
0,2,107,0,5,2020-05-10 16:25:54,"it 's asking me for some kind of activation code but i do not recall getting an ""activation code is there any way to get an activation code for ubisoft",2020-05-10 02:29:22,True,0,0,0.0,0,True,True,False
297,21,1805,0,1765,2018-10-20 09:43:06,nice,2018-11-25 09:57:10,True,0,0,0.0,0,True,False,False
0,10,6521,0,4997,2022-06-11 20:10:06,my favorite assassin 's creed game so far it ends the story of subject 17 and ties up the previous games in the current world the game world is the best yet the ship fighting is fun not realistic in ship terms but fun in fighting while piloting a ship the upgrades make a big difference and are rewarding to unlock them the on the land parts of normal assassin 's creed but each area is much smaller so that it has a different feel it 's more of a side stop from the sailing i think i spent 2 /3 of my time sailing and 1 /3 on land building up my fleet for trade that was comprised of ships i had been able to defeat and board was strangely endearing it 's rare that i spend more time not in the main story line within a game but this game i did most of the exploration collecting upgrading and building my ship and fleet before i touch most of the main campaign honestly when i got board of exploring and sailing i started up the main campaign for a fighting at sea while sailing game this is the best i have played,2022-02-03 19:28:22,True,0,0,0.0,0,True,False,False
464,99,1904,0,1851,2018-04-21 00:49:39,if you think you 'll be an assassin doing some pirating on the side forget it it 's the other way around still a nice game,2018-04-21 01:02:11,True,2,0,0.5258620381355285,1,True,False,False
508,121,1416,0,1403,2017-03-08 03:22:18,fun game i mean you get what you expect with an assassins creed game there is nothing that will blow your mind that doesn 't mean it is bad though i really like the pirate theme and it definitely is a good game to play through i 'd say it 's a $30 -$40 game $60 is a bit much since it 's literally the same game with a new skin,2016-08-02 04:20:39,True,0,0,0.0,0,True,False,False
0,8,3099,0,1258,2020-10-20 00:33:11,great relaxing game,2020-10-14 03:55:06,True,0,0,0.0,0,True,False,False
60,5,5780,0,5780,2023-05-14 19:43:56,bro it 's goated,2023-05-20 05:13:23,True,0,0,0.0,0,True,False,False
0,1,155,0,71,2020-05-31 17:29:14,i love being able to live my pirate fantasy x,2020-03-31 21:00:39,True,0,0,0.0,0,True,False,False
0,7,4514,0,2664,2021-05-22 22:27:55,a pirate life for me,2017-11-23 19:00:48,True,0,0,0.4674796760082244,0,True,False,False
0,19,6534,0,4447,2021-09-08 01:54:15,primarily due to it being the last ac game with multiplayer pvp (which if someone could tell me how to get it to actually start up again i would be very grateful to you assassin 's creed black flag lived up to it 's reputation and due to skull and bones being the result of acbf 's navel combat (which can be both entertaining and aggravating the story is as far as i can see one of the longest (many people complain about edward not starting out as an assassin and not becoming one until later in the game at the end of piracy it is one of the longest stories in the assassin 's creed universe 1000 /10 looking forward to skull and bones (even with the delay,2020-04-05 01:12:56,True,0,0,0.0,0,True,False,False
158,26,57,0,57,2017-03-30 00:01:26,got the game on uplay and for some reason it opens the steam store page but won 't let me play ...at least i can review i guess,2018-03-28 03:55:37,False,0,0,0.0,0,True,False,False
0,15,4874,0,3950,2021-04-26 12:30:00,arrrrr,2020-06-25 06:28:42,True,0,0,0.0,0,True,False,False
15,2,1763,0,1243,2022-07-07 21:41:02,goated game still in 2022,2022-06-27 23:20:49,True,1,0,0.52173912525177,0,True,False,False
62,11,38,0,38,2020-09-21 13:28:41,refunded it didn 't run well but the stealth mechanics were great,2020-10-18 13:32:36,True,0,0,0.4729729890823364,0,False,False,False
55,8,2254,0,188,2020-10-25 10:06:56,immersive gameplay,2020-07-18 06:18:23,True,1,0,0.0,0,True,False,False
197,3,8943,0,1127,2019-01-24 17:13:49,amazing game with great mechanics but lags a little bit or that might just be me,2013-11-25 20:40:32,True,1,0,0.4801587462425231,11,True,False,False
0,26,214,0,214,2022-09-10 20:31:37,i bought this on ubisofts launcher it redirects me to install it on steam then when installed and i press play it opens ubisofts launcher and runs it from there and i have to enter my ubisoft password everytime what the heck ok whatever the game is super high rated should be good eh no two words unskippable cutscenes my god i just want to play the game as a pirate not take a 20 minute tour of abstergo as a faceless animus operator fine finally get control of the character again to be put in yet another unskippable battle tutorial that ends with 30 guards chasing after me making me have to use 4 smoke bombs to finally escape (why the heck are they shooting at me over a fist fight decide to do some free roam and check out the assassin contracts make a good bit of money and buy a sword set for 6500 realize after my purchase that i had a free set from apparently owning a dlc that was much better so i restarted the game completely as 6500 seems like a lot to just waste so early and there 's no manual save feature so whatever you do is permenant try my best to rush past all the starting stuff again and skip doing the contracts to just start the next mission where i have to follow behind two guards without being detected and this is where i quit the game and uninstalled it i felt like i had zero control over my guy he would just randomly latch onto walls even though i didn 't tell him to and when the guards started sprinting i hit shift to chase after rounded a corner straight into a hidden lift and boom my guy goes flying up to the roof try to get down but he 's just so incapable of normal movement i 'm stuck latching onto things even if i hit e to drop finally drop and he immediately dives into a hay stack even though i didn 't tell him to and i fail the mission i give ac odyssey a 10 /10 as a brilliant game that i invested 200 hours in having a blast so i thought i 'd go back and try the earlier games huge mistake on my part this was so unbelievably frustrating for me and so early in the game i 'm learning from my mistake over rdr2 and i 'm going give this one a pass,2022-09-10 20:45:08,False,0,0,0.4347825944423675,0,True,False,False
0,60,1505,0,1434,2020-10-10 10:16:48,amazing,2020-10-01 11:23:40,True,0,0,0.0,0,True,False,False
214,9,11882,0,11882,2022-12-09 04:19:23,[b][u]disclaimer[/u][/b] the review provided is based on an in -depth walkthrough and all the information included below is based on personal preference  graphics   atrocious  subpar  average  beautiful  unbelievable  music   atrocious  subpar  average  beautiful  unbelievable  difficulty   easy  average  easy to learn /hard to master  hard  unfair  bugs   game -breaking  major  minor  amusing /harmless  nothing encountered  story   atrocious  subpar  average  beautiful  unbelievable  gameplay   frustrating  repetitive  balanced  entertaining  challenging game length  really short (0 5 hrs  short (5 15 hrs  average (15 30 hrs  long (30 60 hrs  really long (60 100 hrs,2022-12-09 04:24:26,True,0,0,0.4724409580230712,0,True,False,False
0,25,8106,0,7270,2021-05-13 16:00:13,great game this game it 's a masterpiece and it is the best game from this franchise,2016-04-28 21:45:25,True,0,0,0.0,0,False,False,False
0,3,1063,0,906,2020-05-19 05:25:49,it is very action packed and you can do so many things to keep you going black flag is a very good game to play,2020-03-18 19:59:53,True,0,0,0.0,0,True,False,False
0,10,16440,0,6521,2022-11-23 18:15:29,you like pirates you like ships you like any of the assassin games then that 's the game for you i recommned at maximum level,2016-11-25 22:50:07,True,1,0,0.5224719047546386,0,False,False,False
0,26,5260,0,5260,2020-05-19 02:27:54,9 /10 pros story is fantastic this ac game is regarded as one of the best in the franchise for its story you will enjoy the game from start to finish every character you will begin to feel attached pacing is also very good the developers did a really good job laying out the missions nothing felt rushed at all this game is neither too long and neither too short graphics are amazing at 2540x1440 i was not able to run the game past 60fps but it was not an issue for me cons i 've heard that every ac game faces this but the clunkiness of the controls the mechanics itself can be annoying especially when your character dies from an action you did not want to do that is the only con i have if you 're looking for a game that will take you a few months to beat and want an enjoyable story with enjoyable side missions this is your game,2020-05-22 04:48:01,True,0,0,0.0,0,True,False,False
75,12,1683,0,1625,2022-01-27 01:31:05,good,2021-05-30 05:57:21,True,0,0,0.4915730357170104,0,True,False,False
498,33,4796,0,4078,2014-03-10 03:06:06,okay i 'll make this easy for ya the games awesome and it 's the best in the series to date you might take some issue with the story since it 's pacing and content is kind of different from what you 're used to from the previous games but everything else is above and beyond superb i 've played all games of the series and loved them but i still can 't get my head wrapped around the fact that so many devs and publishers already screw up part 2 of their series but ac got it right every new installment better than the previous one it 's just mind boggling anyway you like action and killing people buy this game no need to be a fan game 's too awesome to take a pass on,2014-03-05 18:23:32,True,1,0,0.3971317410469055,0,True,False,False
0,11,3903,0,2236,2019-02-15 23:02:43,great,2016-11-25 19:26:13,True,2,0,0.5346388816833496,0,True,False,False
0,1,8582,0,8134,2020-07-25 00:25:44,very epic game i got about 50 hours in the first two weeks,2019-12-19 05:43:47,True,0,0,0.0,0,True,False,False
22,6,15,0,15,2023-07-12 10:36:28,back in ac3 i once experienced a bug that makes me cannot equip uplay robes and equipment of course i contacted their supporter and the guy simply did nothing xd uninstalling the game and the uplay client right at the moment until now i tried to purchase another ubisuck product and i cannot play it in fullscreen never return ever ¯\_()_/¯ for sure,2023-07-12 10:41:28,False,2,0,0.500726580619812,0,True,False,False
0,7,1641,0,1641,2014-12-20 23:10:25,aye matey fuckin pirates 10 /10,2014-11-29 06:37:10,True,4,1,0.538423180580139,0,True,False,False
0,6,1824,0,1678,2020-09-01 07:07:35,i haven 't played any ac game since unity but this one is incredible so far i really recommend it i 'm having a blast playing it i 'd say it 's one of the best and does a good job of keeping things interesting,2020-08-09 06:27:12,True,1,0,0.5238095521926879,0,True,False,False
0,2,2415,0,28,2022-10-16 03:19:58,im literally obama,2022-01-23 03:05:23,True,0,0,0.4782608747482299,0,True,False,False
0,2,1842,0,1842,2016-08-10 11:42:56,the best assassin 's creed game ever 100 recommended to download,2016-08-10 11:42:20,True,0,0,0.0,0,True,False,False
0,6,2451,0,1088,2022-04-29 20:10:18,"the meaning of life or the answer to the question ""what is the meaning of life pertains to the significance of living or existence in general many other related questions include ""why are we here ""what is life all about or ""what is the purpose of existence there have been many proposed answers to these questions from many different cultural and ideological backgrounds the search for life 's meaning has produced much philosophical scientific theological and metaphysical speculation throughout history different people and cultures believe different things for the answer to this question the meaning of life as we perceive it is derived from philosophical and religious contemplation of and scientific inquiries about existence social ties consciousness and happiness many other issues are also involved such as symbolic meaning ontology value purpose ethics good and evil free will the existence of one or multiple gods conceptions of god the soul and the afterlife scientific contributions focus primarily on describing related empirical facts about the universe exploring the context and parameters concerning the ""how"" of life science also studies and can provide recommendations for the pursuit of well -being and a related conception of morality an alternative humanistic approach poses the question ""what is the meaning of my life its fun",2021-11-13 23:29:57,True,0,0,0.0,0,True,False,False
0,276,1358,0,947,2023-01-16 16:54:39,there is no surprise as to what to expect here the assassin 's creed franchise has been around a while is this game as good or better than the other ac releases the answer quite good maybe even better especially if you love the pirate motif get this game and start having fun or wait for a sale and get it then just buy the game eventually it 's great,2013-12-14 04:05:36,True,0,0,0.4563144147396087,0,True,False,False
41,32,5817,0,5817,2020-05-21 04:21:44,gud,2020-10-15 00:11:26,True,0,0,0.0,0,True,False,False
527,48,10177,0,5299,2022-10-28 20:46:46,it has sea shanties,2017-09-23 05:52:00,True,55,38,0.6999668478965759,0,True,False,False
0,1,3512,0,1783,2023-07-01 20:30:37,like for the sea shanties,2020-06-17 18:23:52,True,0,0,0.0,0,True,False,False
0,14,4977,0,3018,2023-02-22 22:27:21,"black flag is by far the best assassin 's creed game but it 's still a very flawed game combat is mindless outside of ships running is super janky and most of the story missions are tedious this game 's main redeeming feature is the fact that it 's a pretty fun pirate game sometimes sailing around plundering ships taking forts and discovering islands is fun but what isn 't fun are the uncharted collectibles scattered across the caribbean you can ignore them and you 'll never know the pain of spending 10 minutes on getting a single animus fragment for me though i like to get all the things if i can and i 've been doing that it sucks there is waaaaay too much fluff in this game some of it 's fun to do like treasure maps plantation heists legendary ships and naval forts still then you have assassination missions naval contracts templar hunts mayan steles shanties viewpoints messages manuscripts chests and worst of all animus fragments it 's endless and they 're all the same some of this shit at least has good rewards shanties are each new songs for your crew to sing which is nice when you 're sailing 3 km to get a chest and animus fragment on the east coast of florida and lots of chests means lots of money some of the naval contracts are interesting too but it 's usually ""find ship and sink it or ""get me x resource assassination missions are rarely that fun either it 's always ""go place kill guy only variety is the location the best i 've seen so far was a guy who took a fort that i 'd already captured and bragged about it when i went to kill him otherwise they are bland and forgettable templar hunts are side quests so they 're about the same as any other story mission they 're hit or miss everything else is go place get thing and that 's it but there are many things steles are a super easy puzzle and a long unskippable animation manuscripts are glorified chests shanties are annoying to catch and messages have long unskippable animations i fucking hate animus fragments though and they 're everywhere they 're usually a climbing challenge and climbing sucks it 's slow janky and tedious it 's why viewpoints kind of suck too but at least they let you know where all the other bullshit is on the map so you can do your chores playing this game feels like work and it canonically is work i 've been actively avoiding the story missions for a while now because i 'm scared that i 'm close to going back to the abstergo part of this game it 's like a super long boring cutscene that you can 't skip with even more bullshit to find and do i haven 't even unlocked the diving bell yet i played this game to completion when it came out on xbox back in 2013 and restarted it a couple of times on pc but never finished it again i enjoyed it back then but now i 've sunk an extra 30 hours into the game and see all its flaws glaring at me about 90 of my sessions playing this game only ended when it crashed so they were around 3 hours each at least it saves every 10 seconds so you never really lose any progress overall the game does have its moments and depending on how you play it may even be fun but if you wanna get all the things never play this game you 'll regret it now if you excuse me i 'm going to go back to my chores edit shipwreck water levels are stressful and fuck ubisoft for not adding steam achievements so i could catalog my struggle the story is also pretty solid",2020-11-06 22:19:47,False,0,0,0.0,0,True,False,False
102,33,3935,0,3900,2022-01-08 16:12:06,again third game in a row (ac3 and acl with similiar gameplay aspects but pirate theme and additional gameplay to the rescue this is easily the best game in the franchise (ac1-ac4). only complain i can think of is that the story is just decent ac material but when you reach the end it all comes together in a way i didn 't believe an ac game could manage the game is fairly accesable and fun even for a non ac fan recommended,2018-05-30 19:00:05,True,1,0,0.4783754348754882,0,True,False,False
0,10,6432,0,2980,2022-04-10 00:02:07,what can i say i like drunken sailors,2017-11-22 23:54:50,True,0,0,0.0,0,True,False,False
0,16,990,0,230,2020-05-14 04:26:21,i mean its black flag the best ac game,2020-05-10 20:58:44,True,0,0,0.0,0,True,False,False
74,9,2167,0,632,2023-04-20 21:25:32,goood,2020-10-03 20:12:53,True,0,0,0.4761904776096343,0,True,False,False
0,4,2982,0,2230,2014-06-06 03:41:58,look this is a great game but if you 're getting it on pc understand you 're playing a game of russian roulette with it this game has multiple tech issues i 've experienced constant crashing when turning on aa god rays anything other than low shadows etc etc this is odd because i 've got a powerful rig that has the game on maxed textures and plays numerous others maxed out with those options enabled but sure whatever we 'll say something is wrong with my computer and not bf there 's also the issue that if you use uplay 's cloud saving the game will eat your save causing you to lose hours of progress i personally lost five hours of progress this even happend to a previewer on rockpapershotgun checking the forums others have lost completed games with the average loss being 8 hours some users insist this continues after turning off cloud saves so back up your saves too there 's also the issue i may have had that this game may not play nice if you don 't install it on the same drive with your windows install although this seems to be true for other ubi titles (like blacklist (i can 't pinpoint this one for me because i reinstalled and also changed graphic options at the same time which stopped crashing but which one fixed it but other forumers have the drive issue and some users (thankfully not me have the game crash on the splash screen also if you have a laptop apparently this game doesn 't play nice with those and the integrated graphics cards involved so do your research don 't know much about that one currently using a desktop this is a great game the gameplay is rock solid but i can 't recommend it in good consciouscience because i don 't want anyone to buy it or worse gift it and not have it work that 's an awful frustrating feeling and i don 't want anyone to feel like i did so no the other reviewers are not wrong for recommending it their time has been positive mine hasn 't. it just is what it is it 's part of the baggage of pc gaming and it rears its ugly head now -and-then. however make sure you turn off cloud saving no matter who you are and back up your saves this is a nasty bug for uplay that doesn 't care how great your machine is imagine doing all the sync points or collecting all the collectibles on mutliple islands only to lose them it sure stinks,2013-12-10 22:17:20,False,246,0,0.6946964859962463,10,False,False,False
0,3,3699,0,3699,2023-07-13 04:18:56,recent update ruined the game no full screen first ever crashes only after the july update don 't get the game right now fuck ubisoft,2023-07-19 00:56:16,False,6,0,0.5473250746726989,0,True,False,False
0,1,8876,0,2313,2018-10-28 15:57:51,so i have played this game allot and i want to do a deep review into the game i am going to do this in sections so here we go settings this game does a good job maybe some gamers may see it quite minimal but it is simply laid out and is good enough for most gamers the sound is simple and has an option to turn off the shanties so thats nice of course there are key bindings which are now an essential for almost every pc game making it a great settings menu story i am not going to give any spoilers because it has a very good story there are many heart throbs in the story and can make you hysterically sad but if you were here for an assassin 's creed game you may be terribly disappointed this game is a brilliant pirate game with assassin 's creed on the side so it 's a great story but not really an assassin 's creed story gameplay the gameplay is not to hard and extremely satisfying for some fans of the franchise the combat may be a little easy for you but the brutal kills are so satisfying the parkour is as smooth as ever and sort of reminds me of assassin 's creed 2 's parkour but on pc leaps of faith are not as smooth as you would get with a controller the sailing and naval combat were introduced in this game and they nailed it it 's a joy to sail through the sea and attack navy ships fans of the stealth will not be disappointed it has the wonderful hiding in brush and taking cover behind walls also the classics hay boxes are still in the game the free roam is stunning conquering naval forts reveals the huge map giving you an advantage in finding locations another great feature is the naval contracts and assassination contracts which will give you a nice reward for completing them as you can see i am humbled by it multiplayer i hate to say this but i feel the multiplayer is stale and a waist of time firstly it is very hard to find a game secondly the only rellevant gamemode there is is killing your target before someone else kills you as you can see i don 't have much to say about this dlc sadly the downloadable content felt sloppy and the developer 's really let me down on this i am yet to play assassin 's creed liberation but it is more of a separate game i have played assassin 's creed freedom cry and got bored of freeing slaves the whole game this gameplay was very stale i 'm sad about this because they gave us a great open world but they didn 't use this world to it 's fullest conclusion i beleive this is a brilliant base game the dlc and multiplayer were lacking but the other aspects of the game are brilliant and can 't want for the develepors of this game to release assassin 's creed empire and that 's why i am giving this game a 90 /100. rating 90 /100,2017-03-09 15:07:45,True,3,0,0.5276073217391967,0,True,False,False
0,14,96,0,29,2018-11-16 00:41:14,mmmmmm pirate,2018-11-04 23:55:28,True,0,0,0.3645730316638946,0,True,False,False
0,28,6828,0,6810,2020-04-09 17:32:07,the best assassin 's creed to date two flaws 1 underwater levels apparently made just to bring something frustrating from the arcades of the old 2 if you buy this on steam you 'll still need to install and launch uplay before using the game and you can 't just use uplay because your activation key is on steam you might just want to buy it on uplay and be done,2020-04-08 18:13:19,True,0,0,0.0,0,True,False,False
0,1,2558,0,2558,2018-04-24 19:07:19,black flag is probably the best ac game (in my opinion +really good story pirates chants fking everything,2018-04-24 18:50:09,True,0,0,0.0,0,True,False,False
0,45,3093,0,2916,2016-03-13 10:28:24,ubisoft,2019-02-09 23:25:51,False,1,1,0.3565181493759155,0,True,False,False
0,33,2193,0,1916,2023-05-10 02:52:22,amazing fun and thrilling,2018-01-30 16:45:07,True,0,0,0.0,0,True,False,False
0,3,3896,0,3896,2019-01-15 16:19:22,love this game,2019-01-15 14:54:53,True,0,0,0.0,0,True,False,False
41,15,5825,0,5780,2022-11-28 20:58:49,i feel old,2022-05-05 02:30:15,True,0,0,0.0,0,True,False,False
0,16,6910,0,3352,2014-12-03 17:26:07,nice graphics nice world beautiful nvidia physics nice main character but ezio more charismatic and better but this game have old problems with gameplay and the same type boring missions conclusion much much better than assassin 's creed 3 but i love assassin 's creed 2 more ezio auditore da firenze forever my score 86 /100 (must have в игре хорошая графика качественные текстуры отменный динамичный дым благодаря физиксу прикольный главный герой но по харизме не дотягивает до эцио вместе с тем в игре присутствуют и недостатки так и не доработали геймплей с 1 части асасина не дотягивают французы в этом плане до бэтмана скучные однотипные миссии типа выследи врага подслушай разговор защити от врагов которые появляются на крышах из воздуха (ассасины в одной из первых миссий и т .д. морские баталии и хорошая графика тащат игру однозначно лучше провальной третей части но на мой взгляд ac2 по -прежнему лучшая часть в серии,2013-12-28 15:04:50,True,18,0,0.6397461295127868,17,True,False,False
0,8,930,0,930,2015-12-05 21:05:56,this was a pleasent change of pace for the assassin 's creed franchise a bit of fresh air if you will the game itself is rather simple but the amount of exploration left to you is wonderful you 're free to roam the seas as if they were your own i would definetly recommend this when its on sale,2015-12-31 19:31:04,True,0,0,0.0,0,True,False,False
